,PowerStation,Zone,Hour,Loss_Factor
27330,Apollo,Mpumalanga,448,0.01776817381895258
27331,Aries ,Cape,448,-0.005936603446864307
27334,Aurora,Cape,448,-0.008700188399076967
27336,Bacchu,Cape,448,-0.01134510268291588
27338,Bounda,Karoo,448,0.0022755400077843434
27341,Delphi,Cape,448,-0.013376220733193717
27342,Drakens,KZN,448,-0.009271173782825238
27343,Duvha P,Mpumalanga,448,0.02094679127491417
27344,Ferrum,Cape,448,0.0003175143778694016
27345,Gariep,Karoo,448,0.012020303387751032
27346,Garona,Cape,448,0.004610844660057514
27348,Grassr,Cape,448,-0.002095828153363184
27350,Harvar,Karoo,448,0.0027599243463244058
27351,Helios,Cape,448,-0.0057407956681739085
27352,Hendrin,Mpumalanga,448,0.012388759009543308
27354,Hydra ,Karoo,448,0.0011158362711760016
27356,Ingula ,KZN,448,-0.005557505349171096
27357,Juno P,Cape,448,-0.007371887006635967
27358,Juno W,Cape,448,-0.007403348797934953
27359,Kendal ,Mpumalanga,448,0.020427524239078534
27360,Koeberg,Cape,448,-0.007165663443682402
27362,Kriel P,Mpumalanga,448,0.0003882377363408952
27363,Kronos,Karoo,448,-0.0017241096467449073
27364,Kusile ,Mpumalanga,448,0.01885056787668516
27365,Lethabo,Vaal,448,0.02633685696966678
27366,Majuba ,Mpumalanga,448,0.0017717680666612303
27367,Matimb,Waterburg,448,0.035967734013597506
27368,Matimba,Waterburg,448,0.036727061016777356
27369,Matla P,Mpumalanga,448,0.02550295586794619
27370,Medupi ,Waterburg,448,0.03038794354707573
27373,Olien ,Karoo,448,0.001171479727227091
27374,Palmiet,Cape,448,-0.008947865662044955
27375,Paulput,Cape,448,0.030811951510941876
27377,Perseu,Vaal,448,0.005266509630753854
27380,Poseid,Cape,448,-0.0034292131329811833
27382,Ressan,Mpumalanga,448,-0.0016666083196537169
27385,Tabor ,Mpumalanga,448,0.013320834129973078
27387,Van Der,Karoo,448,0.011826392083148687
27388,Witkop,Mpumalanga,448,0.015995008922174585
27391,Apollo,Mpumalanga,449,0.016314716651134147
27392,Aries ,Cape,449,-0.0056185493171041125
27395,Aurora,Cape,449,-0.005140295207887021
27397,Bacchu,Cape,449,-0.0057606702453027155
27399,Bounda,Karoo,449,0.0030515238494413822
27402,Delphi,Cape,449,-0.010967760133865438
27403,Drakens,KZN,449,-0.008088121932305218
27404,Duvha P,Mpumalanga,449,0.021034142082343252
27405,Ferrum,Cape,449,-0.00012390594645530164
27406,Gariep,Karoo,449,0.24881590045389196
27407,Garona,Cape,449,0.002507125355177086
27409,Grassr,Cape,449,0.001314774337828447
27411,Harvar,Karoo,449,0.0046544661944496616
27412,Helios,Cape,449,-0.006904263856962428
27413,Hendrin,Mpumalanga,449,0.013289410049943776
27415,Hydra ,Karoo,449,0.005011331842521656
27417,Ingula ,KZN,449,-0.002895949339840197
27418,Juno P,Cape,449,-0.00791076015343203
27419,Juno W,Cape,449,-0.007925204191712009
27420,Kendal ,Mpumalanga,449,0.020310720735163042
27421,Koeberg,Cape,449,-0.0064540741130093525
27423,Kriel P,Mpumalanga,449,0.000864651406017605
27424,Kronos,Karoo,449,0.001710380801272146
27425,Kusile ,Mpumalanga,449,0.018719529344544322
27426,Lethabo,Vaal,449,0.024672702960549634
27427,Majuba ,Mpumalanga,449,0.003448578436961189
27428,Matimb,Waterburg,449,0.0334500465857333
27429,Matimba,Waterburg,449,0.034401455930338054
27430,Matla P,Mpumalanga,449,0.025076623003972263
27431,Medupi ,Waterburg,449,0.02830424741623047
27434,Olien ,Karoo,449,0.0011910978873726692
27435,Palmiet,Cape,449,-0.009491077993747326
27436,Paulput,Cape,449,0.019754066083392606
27441,Poseid,Cape,449,0.0005437787302028693
27443,Ressan,Mpumalanga,449,-0.0017113303886283206
27446,Tabor ,Mpumalanga,449,0.010207235713614279
27448,Van Der,Karoo,449,0.08687931928812728
27452,Apollo,Mpumalanga,450,0.01643419245860679
27458,Bacchu,Cape,450,-0.010574539951864324
27463,Delphi,Cape,450,-0.014981064582349114
27464,Drakens,KZN,450,-0.0042825846373477855
27465,Duvha P,Mpumalanga,450,0.02296853200391927
27467,Gariep,Karoo,450,0.07349332662627599
27468,Garona,Cape,450,0.0009744040592046727
27470,Grassr,Cape,450,-0.003437712195892131
27473,Helios,Cape,450,-0.016391526287281744
27474,Hendrin,Mpumalanga,450,0.017828933618359598
27476,Hydra ,Karoo,450,0.00031045480144503555
27478,Ingula ,KZN,450,0.0005144140616910172
27481,Kendal ,Mpumalanga,450,0.021633794450127822
27482,Koeberg,Cape,450,-0.015417609797149276
27484,Kriel P,Mpumalanga,450,0.018611716862994194
27486,Kusile ,Mpumalanga,450,0.019765120725250725
27487,Lethabo,Vaal,450,0.02419332980835132
27488,Majuba ,Mpumalanga,450,0.007710217334302724
27490,Matimba,Waterburg,450,0.03397599576866741
27491,Matla P,Mpumalanga,450,0.025543457163252497
27492,Medupi ,Waterburg,450,0.02794553404578563
27495,Olien ,Karoo,450,-0.0001775345881273876
27496,Palmiet,Cape,450,-0.019055224039142612
27497,Paulput,Cape,450,0.007688830461613172
27502,Poseid,Cape,450,-0.004525787128989569
27504,Ressan,Mpumalanga,450,-0.0012506773262020762
27509,Van Der,Karoo,450,0.019188485014869736
27513,Apollo,Mpumalanga,451,0.01714955018212985
27519,Bacchu,Cape,451,-0.012220042608490654
27524,Delphi,Cape,451,-0.015183538031396689
27526,Duvha P,Mpumalanga,451,0.023234814078652372
27529,Garona,Cape,451,-0.00034912061790108324
27531,Grassr,Cape,451,-0.00458705019640734
27534,Helios,Cape,451,-0.019913545200384436
27535,Hendrin,Mpumalanga,451,0.01801091188739202
27537,Hydra ,Karoo,451,-0.0005917317918383887
27539,Ingula ,KZN,451,-0.003417728417866781
27542,Kendal ,Mpumalanga,451,0.02193039336170337
27543,Koeberg,Cape,451,-0.018452160220632754
27544,Komati P,Mpumalanga,451,0.010072902203722514
27545,Kriel P,Mpumalanga,451,0.018530294919248205
27547,Kusile ,Mpumalanga,451,0.020160866927460823
27548,Lethabo,Vaal,451,0.02463629388382998
27549,Majuba ,Mpumalanga,451,0.006799240003234169
27551,Matimba,Waterburg,451,0.03574597797090657
27552,Matla P,Mpumalanga,451,0.026297452658613135
27553,Medupi ,Waterburg,451,0.029380242075754136
27556,Olien ,Karoo,451,-0.001030293208490129
27558,Paulput,Cape,451,0.0015796067323870899
27563,Poseid,Cape,451,-0.0059351378155918216
27565,Ressan,Mpumalanga,451,-0.0011002521416990753
27574,Apollo,Mpumalanga,452,0.0183688905224063
27580,Bacchu,Cape,452,-0.013962250052699498
27585,Delphi,Cape,452,-0.013230686160679812
27587,Duvha P,Mpumalanga,452,0.02361930326428271
27590,Garona,Cape,452,-0.0014787314962308414
27592,Grassr,Cape,452,-0.002866083809229322
27595,Helios,Cape,452,-0.02139645378688532
27596,Hendrin,Mpumalanga,452,0.018776063979154514
27598,Hydra ,Karoo,452,-0.0006329003688685798
27603,Kendal ,Mpumalanga,452,0.02248431320154755
27604,Koeberg,Cape,452,-0.02079583201192188
27605,Komati P,Mpumalanga,452,0.0018978429753774755
27606,Kriel P,Mpumalanga,452,0.01811620029738167
27608,Kusile ,Mpumalanga,452,0.02063803707511821
27609,Lethabo,Vaal,452,0.025502881457797315
27610,Majuba ,Mpumalanga,452,0.004546770279075748
27612,Matimba,Waterburg,452,0.03765170263285706
27613,Matla P,Mpumalanga,452,0.026346013189129863
27614,Medupi ,Waterburg,452,0.031267578318958066
27617,Olien ,Karoo,452,-0.0016100348462203048
27619,Paulput,Cape,452,0.0011078447853677595
27624,Poseid,Cape,452,-0.004235751689584696
27626,Ressan,Mpumalanga,452,-0.0008241858284190975
27635,Apollo,Mpumalanga,453,0.020536883497267008
27641,Bacchu,Cape,453,-0.012307040514023215
27646,Delphi,Cape,453,-0.01266056572427837
27648,Duvha P,Mpumalanga,453,0.023903248878422132
27653,Grassr,Cape,453,-0.0024600859275821494
27656,Helios,Cape,453,-0.010429797659112595
27657,Hendrin,Mpumalanga,453,0.017791819185777404
27659,Hydra ,Karoo,453,-0.0006023487550581819
27664,Kendal ,Mpumalanga,453,0.02299263672806161
27665,Koeberg,Cape,453,-0.01783701259587563
27667,Kriel P,Mpumalanga,453,0.011866472168836585
27669,Kusile ,Mpumalanga,453,0.02160548181475588
27670,Lethabo,Vaal,453,0.028305480514327987
27671,Majuba ,Mpumalanga,453,-0.0005761350674799171
27673,Matimba,Waterburg,453,0.04033750365320546
27674,Matla P,Mpumalanga,453,0.02763037210179309
27675,Medupi ,Waterburg,453,0.03384030021675158
27678,Olien ,Karoo,453,-0.001679374271163784
27680,Paulput,Cape,453,-0.003014983185215185
27685,Poseid,Cape,453,-0.0037118405697003417
27687,Ressan,Mpumalanga,453,-0.0008304980112879014
27696,Apollo,Mpumalanga,454,0.02196371391818072
27702,Bacchu,Cape,454,-0.010136204568015611
27707,Delphi,Cape,454,-0.013404460810281637
27709,Duvha P,Mpumalanga,454,0.023485568581768503
27714,Grassr,Cape,454,-0.004501399532748471
27718,Hendrin,Mpumalanga,454,0.015163343054256023
27720,Hydra ,Karoo,454,-0.0007795170307924352
27725,Kendal ,Mpumalanga,454,0.022918766192375345
27726,Koeberg,Cape,454,-0.014242091517584104
27728,Kriel P,Mpumalanga,454,0.002348550537094428
27730,Kusile ,Mpumalanga,454,0.02196121906300718
27731,Lethabo,Vaal,454,0.030975955237555104
27732,Majuba ,Mpumalanga,454,-0.004058737486629823
27734,Matimba,Waterburg,454,0.04173719625352607
27735,Matla P,Mpumalanga,454,0.028551410408214743
27736,Medupi ,Waterburg,454,0.03541273000591484
27739,Olien ,Karoo,454,-0.0019233661156653234
27746,Poseid,Cape,454,-0.0055915894169283956
27748,Ressan,Mpumalanga,454,-0.0013037508919047968
27757,Apollo,Mpumalanga,455,0.02343118886910143
27763,Bacchu,Cape,455,-0.008361643768666993
27768,Delphi,Cape,455,-0.013746192298896467
27770,Duvha P,Mpumalanga,455,0.02403580227336759
27775,Grassr,Cape,455,-0.004938106222975518
27778,Helios,Cape,455,-0.009757659468769645
27779,Hendrin,Mpumalanga,455,0.015538222794391477
27781,Hydra ,Karoo,455,-0.0007189008809484773
27786,Kendal ,Mpumalanga,455,0.02349740989712747
27787,Koeberg,Cape,455,-0.01099410809185021
27791,Kusile ,Mpumalanga,455,0.02287712113944815
27792,Lethabo,Vaal,455,0.03308420863928749
27793,Majuba ,Mpumalanga,455,-0.005695419845222612
27795,Matimba,Waterburg,455,0.04385138691967857
27796,Matla P,Mpumalanga,455,0.029246228954939005
27797,Medupi ,Waterburg,455,0.03729951408682703
27800,Olien ,Karoo,455,-0.0017431953348664413
27807,Poseid,Cape,455,-0.0060710710304756
27809,Ressan,Mpumalanga,455,-0.0012573591750685512
27818,Apollo,Mpumalanga,456,0.023743484701821176
27824,Bacchu,Cape,456,-0.007572971356394218
27829,Delphi,Cape,456,-0.014466211091927056
27831,Duvha P,Mpumalanga,456,0.023868496095563626
27836,Grassr,Cape,456,-0.00588242600756263
27839,Helios,Cape,456,-0.015582887559264994
27840,Hendrin,Mpumalanga,456,0.015630027286497535
27842,Hydra ,Karoo,456,-0.0007113121456060964
27847,Kendal ,Mpumalanga,456,0.023407908178588538
27848,Koeberg,Cape,456,-0.009242843275631345
27852,Kusile ,Mpumalanga,456,0.02291888204256043
27853,Lethabo,Vaal,456,0.033318823279433495
27854,Majuba ,Mpumalanga,456,-0.001843966840018786
27856,Matimba,Waterburg,456,0.04588190463595385
27857,Matla P,Mpumalanga,456,0.028201634668352543
27858,Medupi ,Waterburg,456,0.038797824336730374
27861,Olien ,Karoo,456,-0.001289632201647821
27868,Poseid,Cape,456,-0.006470350041612335
27870,Ressan,Mpumalanga,456,-0.0011031148382787894
27879,Apollo,Mpumalanga,457,0.024256106231747315
27885,Bacchu,Cape,457,-0.006939796225051462
27890,Delphi,Cape,457,-0.014471012882162607
27892,Duvha P,Mpumalanga,457,0.024240523820724946
27897,Grassr,Cape,457,-0.005685782621289731
27900,Helios,Cape,457,-0.014742557698866725
27901,Hendrin,Mpumalanga,457,0.015946514427696682
27903,Hydra ,Karoo,457,-0.0005764856804798367
27908,Kendal ,Mpumalanga,457,0.02371858118991599
27909,Koeberg,Cape,457,-0.008004642410733186
27913,Kusile ,Mpumalanga,457,0.023368318395957537
27914,Lethabo,Vaal,457,0.034212721905661804
27915,Majuba ,Mpumalanga,457,-0.001921937486217219
27917,Matimba,Waterburg,457,0.04652238081429194
27918,Matla P,Mpumalanga,457,0.028759580299748025
27919,Medupi ,Waterburg,457,0.039403484821421246
27922,Olien ,Karoo,457,-0.0010886892604662463
27929,Poseid,Cape,457,-0.006324209624024057
27931,Ressan,Mpumalanga,457,-0.0010257172702176727
27940,Apollo,Mpumalanga,458,0.02411507293672718
27951,Delphi,Cape,458,-0.014520973575539605
27953,Duvha P,Mpumalanga,458,0.02419880283077015
27958,Grassr,Cape,458,-0.006071385555987299
27961,Helios,Cape,458,-0.012481248925292558
27962,Hendrin,Mpumalanga,458,0.015938994144612008
27964,Hydra ,Karoo,458,-0.0004747935350609368
27969,Kendal ,Mpumalanga,458,0.023701451058764974
27970,Koeberg,Cape,458,-0.006448859448633147
27974,Kusile ,Mpumalanga,458,0.023331678026790766
27975,Lethabo,Vaal,458,0.03418140982114041
27976,Majuba ,Mpumalanga,458,-0.001951148505238091
27978,Matimba,Waterburg,458,0.046196072716283544
27979,Matla P,Mpumalanga,458,0.028762105202787516
27980,Medupi ,Waterburg,458,0.0391770410968618
27983,Olien ,Karoo,458,-0.0009520574525749441
27990,Poseid,Cape,458,-0.006509972554852993
27992,Ressan,Mpumalanga,458,-0.00102179974395856
28001,Apollo,Mpumalanga,459,0.02388801730260659
28012,Delphi,Cape,459,-0.015205960445302133
28014,Duvha P,Mpumalanga,459,0.024235443033377033
28019,Grassr,Cape,459,-0.007786785233828971
28022,Helios,Cape,459,-0.012783545887863887
28023,Hendrin,Mpumalanga,459,0.01591739276259301
28025,Hydra ,Karoo,459,-0.0006800226230820279
28030,Kendal ,Mpumalanga,459,0.023749757067586735
28031,Koeberg,Cape,459,-0.007243494712403369
28035,Kusile ,Mpumalanga,459,0.023273441176186616
28036,Lethabo,Vaal,459,0.03395750075778868
28037,Majuba ,Mpumalanga,459,-0.003573022318386699
28039,Matimba,Waterburg,459,0.045950962133590754
28040,Matla P,Mpumalanga,459,0.028873773696653893
28041,Medupi ,Waterburg,459,0.03893253895122135
28044,Olien ,Karoo,459,-0.0009704938018228791
28051,Poseid,Cape,459,-0.007865417961810978
28053,Ressan,Mpumalanga,459,-0.0010480435428432773
28062,Apollo,Mpumalanga,460,0.02353982902794429
28073,Delphi,Cape,460,-0.016702268476081562
28075,Duvha P,Mpumalanga,460,0.024427776400321084
28080,Grassr,Cape,460,-0.009456354760246557
28083,Helios,Cape,460,-0.012701536661948423
28084,Hendrin,Mpumalanga,460,0.01595043652976211
28086,Hydra ,Karoo,460,-0.0006943374097152405
28091,Kendal ,Mpumalanga,460,0.023893945306458355
28092,Koeberg,Cape,460,-0.008737326799143137
28096,Kusile ,Mpumalanga,460,0.02322705429094561
28097,Lethabo,Vaal,460,0.0333418176121996
28098,Majuba ,Mpumalanga,460,-0.005990437751602837
28100,Matimba,Waterburg,460,0.04469512954721766
28101,Matla P,Mpumalanga,460,0.03003465031816037
28102,Medupi ,Waterburg,460,0.03790868506770686
28105,Olien ,Karoo,460,-0.0007597970653781591
28112,Poseid,Cape,460,-0.009306736166612416
28114,Ressan,Mpumalanga,460,-0.0010891798387461598
28123,Apollo,Mpumalanga,461,0.022063811361814
28134,Delphi,Cape,461,-0.016662441346343478
28136,Duvha P,Mpumalanga,461,0.024524810098904296
28138,Gariep,Karoo,461,0.12614556974811564
28141,Grassr,Cape,461,-0.008378274295374454
28144,Helios,Cape,461,-0.011617611641843661
28145,Hendrin,Mpumalanga,461,0.017539262493991074
28147,Hydra ,Karoo,461,0.00032518600338812646
28152,Kendal ,Mpumalanga,461,0.023790857111218738
28153,Koeberg,Cape,461,-0.008908078837084317
28155,Kriel P,Mpumalanga,461,0.004668976531737115
28157,Kusile ,Mpumalanga,461,0.022668145835315116
28158,Lethabo,Vaal,461,0.030854021871269444
28159,Majuba ,Mpumalanga,461,-0.0031082771234247322
28161,Matimba,Waterburg,461,0.04201649045765619
28162,Matla P,Mpumalanga,461,0.029193022984241698
28163,Medupi ,Waterburg,461,0.03537520560730726
28166,Olien ,Karoo,461,-0.0002703106606998313
28173,Poseid,Cape,461,-0.00771619968335228
28175,Ressan,Mpumalanga,461,-0.000887177211075151
28180,Van Der,Karoo,461,0.04121262591903027
28184,Apollo,Mpumalanga,462,0.02188434440796593
28195,Delphi,Cape,462,-0.02157875633502334
28197,Duvha P,Mpumalanga,462,0.02615356929038552
28199,Gariep,Karoo,462,0.06279165286225022
28202,Grassr,Cape,462,-0.013499208226970053
28205,Helios,Cape,462,-0.01593118327447957
28206,Hendrin,Mpumalanga,462,0.021725391662042157
28208,Hydra ,Karoo,462,-0.0007729248388565391
28213,Kendal ,Mpumalanga,462,0.02484151006696665
28214,Koeberg,Cape,462,-0.01585960675491011
28216,Kriel P,Mpumalanga,462,0.018044157299620958
28218,Kusile ,Mpumalanga,462,0.023657052089259514
28219,Lethabo,Vaal,462,0.029857055410827976
28220,Majuba ,Mpumalanga,462,-0.00038970900992739877
28222,Matimba,Waterburg,462,0.04182494296078317
28223,Matla P,Mpumalanga,462,0.02950370724756438
28224,Medupi ,Waterburg,462,0.035271047598925624
28227,Olien ,Karoo,462,-0.0009651978751155589
28234,Poseid,Cape,462,-0.012525455983580704
28236,Ressan,Mpumalanga,462,-0.00020483354975022876
28241,Van Der,Karoo,462,0.03780505786727523
28245,Apollo,Mpumalanga,463,0.018786976929667333
28246,Aries ,Cape,463,-0.01654465977989567
28249,Aurora,Cape,463,-0.0034133133164891962
28253,Bounda,Karoo,463,-0.0011467957889075256
28256,Delphi,Cape,463,-0.022565019449590867
28257,Drakens,KZN,463,-0.009250442720395918
28258,Duvha P,Mpumalanga,463,0.02323371753103434
28259,Ferrum,Cape,463,-0.0024439740288668276
28263,Grassr,Cape,463,-0.016590389567465943
28265,Harvar,Karoo,463,-0.0005836705189770294
28266,Helios,Cape,463,-0.016455526468581595
28267,Hendrin,Mpumalanga,463,0.01762216619106896
28269,Hydra ,Karoo,463,-0.004235633211795044
28271,Ingula ,KZN,463,-0.006675697666863566
28273,Juno W,Cape,463,-0.016961613937097466
28274,Kendal ,Mpumalanga,463,0.02210412853823565
28275,Koeberg,Cape,463,-0.014912037641058596
28277,Kriel P,Mpumalanga,463,0.008661421622116569
28278,Kronos,Karoo,463,-0.011325582782840725
28279,Kusile ,Mpumalanga,463,0.02066072359168958
28280,Lethabo,Vaal,463,0.02659175672733431
28281,Majuba ,Mpumalanga,463,0.002221743509373061
28282,Matimb,Waterburg,463,0.03791433528103051
28283,Matimba,Waterburg,463,0.03877286555172212
28284,Matla P,Mpumalanga,463,0.026550669091726525
28285,Medupi ,Waterburg,463,0.032316115081886476
28286,Mulder,Cape,463,-0.017942915480672977
28288,Olien ,Karoo,463,-0.0019093074381170733
28289,Palmiet,Cape,463,-0.018481932745528524
28292,Perseu,Vaal,463,0.0028221756612466786
28295,Poseid,Cape,463,-0.015610426599742174
28297,Ressan,Mpumalanga,463,-0.0006589598049530291
28300,Tabor ,Mpumalanga,463,0.016269345916720888
28303,Witkop,Mpumalanga,463,0.01909957614475938
28306,Apollo,Mpumalanga,464,0.01800497934186832
28307,Aries ,Cape,464,-0.013168388825770884
28310,Aurora,Cape,464,-0.012031967517768381
28314,Bounda,Karoo,464,0.0001375330150817562
28317,Delphi,Cape,464,-0.021680247716267562
28318,Drakens,KZN,464,-0.00677675540859627
28319,Duvha P,Mpumalanga,464,0.022263705094838247
28320,Ferrum,Cape,464,-0.0014102807193391235
28324,Grassr,Cape,464,-0.012473168702913198
28326,Harvar,Karoo,464,0.00039471863449944003
28327,Helios,Cape,464,-0.013310400352057276
28328,Hendrin,Mpumalanga,464,0.015724426345845248
